popularity,image,speechiness,rank,href,year,acousticness,danceability,preview,energy,tempo,instrumentalness,key,duration_ms,name,artist,liveness,explicit,mode,time_signature,loudness,valence
34,https://i.scdn.co/image/72607bca6cb9a0224c4243efb649c0db33138973,0.0256,55,https://open.spotify.com/track/2yCuJFaDNcA57aN3l5JkzH,1972,0.827,0.59,,0.362,96.344,0,7,150466,The Happiest Girl In The Whole U.S.A.,Donna Fargo,0.166,0,1,3,-10.123,0.521
58,https://i.scdn.co/image/16f2cbdeacd1fb73f59618aa44cb943e96229b41,0.0732,56,https://open.spotify.com/track/6FsQrRpBLgsrFeAeiQqytm,1972,0.157,0.729,https://p.scdn.co/mp3-preview/feb120fa6dafbdb2811c56df8cfa467d4b605deb?cid=b1f28da8553c44beb65edac3ed1abac7,0.818,125.811,0.285,2,267000,Bang a Gong (Get It On) - Remastered Version,T. Rex,0.195,0,1,4,-9.992,0.907
54,https://i.scdn.co/image/443338f82fb889e262938b0aedcc278c2035fd39,0.0334,57,https://open.spotify.com/track/5vZ1BKMSLgrxxPYGMR904n,1972,0.112,0.712,https://p.scdn.co/mp3-preview/5355faf4f051ec8bd624eec9d874da9b91566171?cid=b1f28da8553c44beb65edac3ed1abac7,0.632,119.931,0,9,187400,Mother and Child Reunion,Paul Simon,0.0648,0,1,4,-7.704,0.764
50,https://i.scdn.co/image/108e26bc7b2b2ce9140f05ef505066b6510cd24b,0.0279,58,https://open.spotify.com/track/7l07ak5IWpISBsrUtwj4O4,1972,0.252,0.552,https://p.scdn.co/mp3-preview/fae57782f86df78f1811d8e2769b2b09883865d4?cid=b1f28da8553c44beb65edac3ed1abac7,0.386,114.969,2.78e-06,8,166400,Where Is The Love,Roberta Flack,0.0954,0,1,4,-15.39,0.583
60,https://i.scdn.co/image/c9b85d1b819a0de50117f53d1342d2aaade82416,0.235,59,https://open.spotify.com/track/6SMHgPgNkhe9lneNTbgtel,1972,0.214,0.822,https://p.scdn.co/mp3-preview/7d32ec1e6b6ffba67586c3e815126249751291ca?cid=b1f28da8553c44beb65edac3ed1abac7,0.457,99.16,0.000397,6,307062,Love and Happiness,Al Green,0.0766,0,1,4,-10.937,0.73
62,https://i.scdn.co/image/a2369c8e120a73534df6d1f6cb854738f844eb73,0.0709,60,https://open.spotify.com/track/2kkvB3RNRzwjFdGhaUA0tz,1972,0.584,0.394,,0.918,115.646,0.332,1,423840,Layla - 40th Anniversary Version / 2010 Remastered,Derek & The Dominos,0.309,0,1,4,-3.743,0.479
45,https://i.scdn.co/image/ddf378728637231e4a3cea4bbcb0b67efc86ff7c,0.074,61,https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y,1972,0.907,0.463,https://p.scdn.co/mp3-preview/3e1f74a1439ee1f45f5d2a4d28ab99f3dc1fd359?cid=b1f28da8553c44beb65edac3ed1abac7,0.273,146.426,0.000367,0,239960,Day Dreaming,Aretha Franklin,0.101,0,0,4,-15.364,0.293
21,https://i.scdn.co/image/6d76756446c63a0b20784337e80d6405b99515f1,0.0284,62,https://open.spotify.com/track/1q1oeOO8LQJH0qWI549cqN,1972,0.348,0.317,,0.316,105.771,0,9,152493,The Way Of Love,Cher,0.131,0,1,3,-11.729,0.25
34,https://i.scdn.co/image/65eb43ce0b11e908077b108ea8c257a4425b1b68,0.0299,63,https://open.spotify.com/track/4XcUADpOth9Wroq5EVMFJq,1972,0.496,0.691,,0.576,109.07,1.57e-05,11,206080,Black And White,Three Dog Night,0.528,0,1,4,-12.075,0.945
53,https://i.scdn.co/image/5a4ea5cc16a0f178632979f77e0cd3661a9a9242,0.0501,64,https://open.spotify.com/track/4hLk7Bjz1XJWNDiqovvgBW,1972,0.691,0.304,https://p.scdn.co/mp3-preview/c0552e85b49368e028b210c3e506302a079fd80c?cid=b1f28da8553c44beb65edac3ed1abac7,0.469,167.1,0,9,228333,Sylvia's Mother,Dr. Hook,0.34,0,1,4,-12.71,0.576
33,https://i.scdn.co/image/39d0e2abfa208542a4c5cdb412aca21d45bc64c0,0.0534,65,https://open.spotify.com/track/1COQt0dDaBzeKLbtXsIoAe,1972,0.737,0.296,,0.334,198.753,0,4,168533,Hurting Each Other,Carpenters,0.309,0,1,5,-9.14,0.326
47,https://i.scdn.co/image/2cef518d6f1421ecf4f8620a1052c3694104f1b5,0.0618,66,https://open.spotify.com/track/7eth0jUe6YneLljRNBeplO,1972,0.279,0.658,https://p.scdn.co/mp3-preview/f88d3a486b4eb565e029e28946768b3d5d3ec82f?cid=b1f28da8553c44beb65edac3ed1abac7,0.56,137.393,7.9e-06,5,227840,Coconut,Harry Nilsson,0.0533,0,1,4,-13.085,0.89
26,https://i.scdn.co/image/0666bd6e3f09b104c7f8edf6615c82f67bf7c52b,0.0511,67,https://open.spotify.com/track/7HU518KQpBrj32QJiXnKGN,1972,0.34,0.184,,0.557,204.595,7.1e-06,1,185946,Puppy Love,Donny Osmond,0.209,0,1,3,-9.63,0.61
58,https://i.scdn.co/image/8a4120b17c931808b9f48ec0cc88efcb1e5aff72,0.0393,68,https://open.spotify.com/track/4JVmESg1JVr2WqecNqFnch,1972,0.776,0.685,https://p.scdn.co/mp3-preview/086370eec1993d87af1dbc76ed980bab23b3b791?cid=b1f28da8553c44beb65edac3ed1abac7,0.445,128.042,0.000154,6,171666,Walking Back To Georgia,Jim Croce,0.0953,0,0,4,-10.676,0.809
41,https://i.scdn.co/image/e5491d5b4a76347001857e1b408b35a69c108fda,0.253,69,https://open.spotify.com/track/53Uge4bp2SiCXZLuhDJYLB,1972,0.319,0.698,,0.783,130.231,0,4,164933,Hot Rod Lincoln,Commander Cody and His Lost Planet Airmen,0.32,0,1,4,-13.012,0.964
20,https://i.scdn.co/image/602c5a914e2642c6b1918ce919cca0931178c2dd,0.0362,70,https://open.spotify.com/track/3X1a60iOm7XAJ1ZT1w2TVq,1972,0.552,0.605,,0.321,135.461,1.26e-05,8,194733,A Cowboy's Work Is Never Done,Sonny & Cher,0.34,0,1,4,-14.102,0.597
34,https://i.scdn.co/image/d619924782fa26f443bf93bcc6c1bfd953ca2dba,0.0349,71,https://open.spotify.com/track/595cpLYdeN3s7C4CqJbZus,1972,0.0007,0.491,,0.944,130.887,0.934,7,163826,Joy,Apollo 100,0.092,0,1,4,-7.596,0.915
39,https://i.scdn.co/image/8ea077a160f889bc998396fc0b5a51a38b919b22,0.0304,72,https://open.spotify.com/track/0rLRrCTqWVMgv1DpMBSezw,1972,0.838,0.61,https://p.scdn.co/mp3-preview/f4901c6eea6d86cdea700d7eef5633d20293532e?cid=b1f28da8553c44beb65edac3ed1abac7,0.297,99.96,9.04e-06,2,201706,Anticipation,Carly Simon,0.107,0,1,4,-14.956,0.543
50,https://i.scdn.co/image/37d0cfe623d37ccc3647379946a9db025cbeaa59,0.0321,73,https://open.spotify.com/track/4czsX9Yl9As2oC3pjRkARq,1972,0.23,0.498,,0.531,89.056,0.00108,9,221706,Never Been To Spain,Three Dog Night,0.629,0,1,4,-14.548,0.781
48,https://i.scdn.co/image/a950e813e7f299b43ea75757058cb1a8e0254ec3,0.0294,74,https://open.spotify.com/track/1gNUf7ItWfqwFrpDWzYcYY,1972,0.794,0.686,https://p.scdn.co/mp3-preview/33829c447eed119d69e96782a6372c32320968c7?cid=b1f28da8553c44beb65edac3ed1abac7,0.512,131.794,0,4,123706,Kiss An Angel Good Mornin',Charley Pride,0.313,0,1,4,-10.361,0.876
62,https://i.scdn.co/image/a07794c3dcb2b9f788cfadcb863eafd95836724f,0.0461,75,https://open.spotify.com/track/5Z8EDau8uNcP1E8JvmfkZe,1972,0.05,0.294,https://p.scdn.co/mp3-preview/f399de2969ba2f0568fd1ec6aa8accdea1c311a9?cid=b1f28da8553c44beb65edac3ed1abac7,0.745,134.364,0.125,5,210106,School's Out,Alice Cooper,0.676,0,1,4,-9.138,0.347
59,https://i.scdn.co/image/d2138a358a50771881025e6e84bce5f2a5640737,0.034,76,https://open.spotify.com/track/4OJFkrRQqol4FsPesF8eu4,1972,0.137,0.668,https://p.scdn.co/mp3-preview/3840f7697de88e7d971bb9f40845ada3e64ac745?cid=b1f28da8553c44beb65edac3ed1abac7,0.76,114.378,0,7,235666,Saturday In The Park - Remastered,Chicago,0.0803,0,1,4,-6.831,0.61
45,https://i.scdn.co/image/b6587e4345a84efe50c407657c8569995e5d56d7,0.0934,77,https://open.spotify.com/track/2cFCrtNuNmtNuq2tq656ns,1972,0.392,0.602,https://p.scdn.co/mp3-preview/62fbbc360035d676e05fa538d708970dd5579597?cid=b1f28da8553c44beb65edac3ed1abac7,0.448,119.755,0.016,9,203106,Drowning In The Sea Of Love,Joe Simon,0.105,0,0,4,-10.548,0.51
57,https://i.scdn.co/image/b945de5af1448e16b8b6dd59ee0b98f1bee8197b,0.0545,78,https://open.spotify.com/track/1k2ybm1oz7rVPchTKCgMMz,1972,0.0422,0.767,https://p.scdn.co/mp3-preview/0f97716846b7b2e9e7e82edd8555b35030c8b90d?cid=b1f28da8553c44beb65edac3ed1abac7,0.666,154.511,0.00276,11,222533,Use Me,Bill Withers,0.0743,0,0,4,-10.223,0.937
55,https://i.scdn.co/image/e415db52b45e6e3ef4880b4cfc7eb966df6b702f,0.132,79,https://open.spotify.com/track/2GVEs1sn5Q1jB1976vQoAX,1972,0.669,0.819,https://p.scdn.co/mp3-preview/922d634679ea0d4226acfa315ac704f5b12caf42?cid=b1f28da8553c44beb65edac3ed1abac7,0.605,108.892,0.0163,2,185533,Family Affair - Single Version,Sly & The Family Stone,0.199,0,0,4,-13.83,0.797
25,https://i.scdn.co/image/d2c1972ce71674d57b0541d05e3ea6cb2b1c6e40,0.0857,80,https://open.spotify.com/track/0WA2iSMdmXP3mfu7pyEk4J,1972,0.00581,0.806,https://p.scdn.co/mp3-preview/adb84759c1c15bf821ed6b68bbe13ea9a5682dc8?cid=b1f28da8553c44beb65edac3ed1abac7,0.739,133.465,0.00498,5,217199,Troglodyte (Cave Man),The Jimmy Castor Bunch,0.124,0,1,4,-10.235,0.877
41,https://i.scdn.co/image/d924e56fee493886ea5694086f5939509be365be,0.0345,81,https://open.spotify.com/track/6yXcmVKGjFofPWvW9ustQX,1972,0.28,0.821,https://p.scdn.co/mp3-preview/78ecf3df6508ede217d4327f98a9ea5c1207e93e?cid=b1f28da8553c44beb65edac3ed1abac7,0.565,120.464,1.31e-06,5,165160,The Witch Queen of New Orleans,Redbone,0.0857,0,0,4,-8.816,0.736
45,https://i.scdn.co/image/253e849e618bdf1e4079c3110843866174aa4c79,0.0791,82,https://open.spotify.com/track/2ouFIPC3O1HNBcVTw1d9AN,1972,0.107,0.523,https://p.scdn.co/mp3-preview/5826016332828d0269bd2ddc03e4736eada2881f?cid=b1f28da8553c44beb65edac3ed1abac7,0.803,91.469,0.000409,1,329466,Freddie's Dead (Theme From 'Superfly'),Curtis Mayfield,0.154,0,0,4,-6.321,0.921
21,https://i.scdn.co/image/b8fe137334aeca9067bd4b954c795b145df6db8d,0.05,83,https://open.spotify.com/track/0gvHJerGbudDYbI7p0CTLl,1972,0.242,0.828,https://p.scdn.co/mp3-preview/a7f4094961fff717f4a2d1a7288d34f9325680fe?cid=b1f28da8553c44beb65edac3ed1abac7,0.673,110.721,0,0,174635,Power Of Love,Joe Simon,0.456,0,1,4,-7.217,0.97
35,https://i.scdn.co/image/c1e3943bb3fae7b83a61e4d945248070f0b7d576,0.0279,84,https://open.spotify.com/track/1ljRPpImL8vWrF3kA1H8V0,1972,0.559,0.465,,0.535,140.251,4.5e-05,4,263639,Ain't Understanding Mellow,Jerry Butler,0.0798,0,0,4,-7.542,0.66
45,https://i.scdn.co/image/4ef4c0d69420e6f9f21e3ba2a9cd602bc38faffd,0.0312,85,https://open.spotify.com/track/2JeY3psFuGlecBSw2kOIR1,1972,0.545,0.599,https://p.scdn.co/mp3-preview/4d3d373480cd883342a53de7f8c39e089bf25f90?cid=b1f28da8553c44beb65edac3ed1abac7,0.427,118.714,9.65e-06,7,406146,Taxi,Harry Chapin,0.0609,0,1,4,-11.075,0.484
21,https://i.scdn.co/image/da3c96b9198d46f6be98e5a1b7f06456d46e92e2,0.0307,86,https://open.spotify.com/track/2yb8jAFj1cOj3CBI66jN78,1972,0.103,0.503,https://p.scdn.co/mp3-preview/cc1a09b687249d476503285dbee574102910d12f?cid=b1f28da8553c44beb65edac3ed1abac7,0.476,117.031,0,0,204506,Don't Say You Don't Remember,Beverly Bremers,0.138,0,1,3,-9.577,0.402
52,https://i.scdn.co/image/ead3684db1d0822dad0c15ceaf97e2b94ebfe5b1,0.0262,87,https://open.spotify.com/track/2W5UG7uGle3SlZiyzEGxls,1972,0.708,0.431,https://p.scdn.co/mp3-preview/2d434086fdbd92d91f2a168dc005a38317c7a804?cid=b1f28da8553c44beb65edac3ed1abac7,0.379,86.172,1.74e-05,5,168866,Sealed with a Kiss,Bobby Vinton,0.181,0,0,4,-9.59,0.665
51,https://i.scdn.co/image/88c2809efa9074954b190f348269fea2fdf77d02,0.0343,88,https://open.spotify.com/track/0B1zVsLqmV9ibIFdNS5tGs,1972,0.0531,0.583,https://p.scdn.co/mp3-preview/7e48909aa75266cd21f8fb577509d976b871f551?cid=b1f28da8553c44beb65edac3ed1abac7,0.833,119.884,5.57e-05,0,182800,I Saw The Light,Todd Rundgren,0.16,0,1,4,-8.29,0.81
16,https://i.scdn.co/image/0fcffd0ed4a63d4e56aebd377349f7419bd391a8,0.0649,89,https://open.spotify.com/track/1TkgnYlGsO7nva2PF97tVM,1972,0.936,0.687,https://p.scdn.co/mp3-preview/ca1e90904fc210b70ec01eb906573a2f04397b4b?cid=b1f28da8553c44beb65edac3ed1abac7,0.154,121.293,0.44,4,126573,Motorcycle Mama,Sailcat,0.089,0,1,4,-24.336,0.733
0,https://i.scdn.co/image/3e24c04bc316e2ca1a6c9f67dfbb552cf1a4193f,0.0315,90,https://open.spotify.com/track/19Xqo8tkXAOiEXCyzLqQap,1972,0.305,0.344,https://p.scdn.co/mp3-preview/59c05d72d1c7b297f91c0f3af4e2f61702d67529?cid=b1f28da8553c44beb65edac3ed1abac7,0.482,128.747,0,0,196916,"Day by Day (From ""Godspell"")",Musical Cast Recording,0.0791,0,1,4,-10.55,0.819
60,https://i.scdn.co/image/0aa1a30cb1df4b6d6e99be81a8b45e067e2807c7,0.0687,91,https://open.spotify.com/track/0YveezON7jpiaHA8fnUHxN,1972,0.0682,0.41,https://p.scdn.co/mp3-preview/0f40c0588a6953947ed4f4d7a172a7a75f9dceb7?cid=b1f28da8553c44beb65edac3ed1abac7,0.761,132.889,0.0077,4,510573,Roundabout - Remastered Version,Yes,0.0758,0,0,4,-9.453,0.391
63,https://i.scdn.co/image/8b56d7be709a8d918d8aaef1145a4fc787cfe52a,0.0294,92,https://open.spotify.com/track/3QcuZo6WLcFkqqLmDs0d95,1972,0.266,0.48,https://p.scdn.co/mp3-preview/34393a3e0f434d9936ad1bef4a65c1dbbb4c64fb?cid=b1f28da8553c44beb65edac3ed1abac7,0.626,75.63,5.7e-05,5,199906,Doctor My Eyes,Jackson Browne,0.0857,0,1,4,-8.406,0.542
27,https://i.scdn.co/image/3ffe85d7eb352f38caa251e52909bff1feccad18,0.0345,93,https://open.spotify.com/track/48DJAUMShjooAV4CYMvrvE,1972,0.629,0.664,https://p.scdn.co/mp3-preview/501e2fe2fe5ec2482c379e32a0ff64869591bdba?cid=b1f28da8553c44beb65edac3ed1abac7,0.455,132.348,0,11,148906,I'd Like To Teach The World To Sing (In Perfect Harmony),The New Seekers,0.515,0,1,4,-10.236,0.781
62,https://i.scdn.co/image/d648c3bde980c9161b34cc8d7945c21d112a7957,0.0362,94,https://open.spotify.com/track/0VNzEY1G4GLqcNx5qaaTl6,1972,0.908,0.419,,0.085,91.509,5.33e-06,7,243493,Vincent,Don McLean,0.34,0,1,3,-19.387,0.458
56,https://i.scdn.co/image/df38fdbcbf646ebf82a4d2687cf6399784dce7f3,0.0439,95,https://open.spotify.com/track/4Q0X9NoEcDTAs9dvdvR6r3,1972,0.237,0.669,https://p.scdn.co/mp3-preview/dc7879378986bc856ebe4fa8f4c440d9cad138da?cid=b1f28da8553c44beb65edac3ed1abac7,0.465,81.479,3.08e-05,6,232720,Baby Let Me Take You (In My Arms),The Detroit Emeralds,0.064,0,0,4,-10.404,0.624
14,https://i.scdn.co/image/2b291c677b0134fa941999205f3c2e0419d18fc0,0.0321,96,https://open.spotify.com/track/3U7WGQgdrFM9SWbVkPQSPn,1972,0.605,0.587,,0.649,96.111,6.07e-06,9,162986,Speak To The Sky,Rick Springfield,0.139,0,1,4,-9.411,0.831
27,https://i.scdn.co/image/e930aa6328f6220218ceb45540826e4bdb93061f,0.0495,98,https://open.spotify.com/track/1Z2DNnLN7O4lu5WpVYgazl,1972,0.343,0.371,,0.566,138.032,9.37e-05,10,281600,Walkin' In The Rain With The One I Love,Love Unlimited,0.394,0,1,4,-12.183,0.578
37,https://i.scdn.co/image/ad5de7451daecd7bdbe01c83a60e9c2663dd9590,0.0438,99,https://open.spotify.com/track/2bOKnqAlcCya8eThHd9CGO,1972,0.306,0.75,,0.536,119.728,2.5e-06,7,176973,Cold Sweat,James Brown,0.0973,0,1,4,-11.098,0.932
30,https://i.scdn.co/image/0cb3ce1c113785da6cdaa3843949f6c3574b40be,0.125,100,https://open.spotify.com/track/4jsiIeVm7ZcCJRpq8opfMa,1972,0.274,0.717,https://p.scdn.co/mp3-preview/6c3c4d77331e9e68415919e23ad3639428dd79e6?cid=b1f28da8553c44beb65edac3ed1abac7,0.655,158.636,0,11,172760,Pop That Thang,The Isley Brothers,0.11,0,0,4,-5.818,0.877
24,https://i.scdn.co/image/0870953905ce63f7d8552f33d790b148003a18ec,0.0453,1,https://open.spotify.com/track/7JtT1HIVoME3xvRGYjxJcb,1973,0.36,0.612,https://p.scdn.co/mp3-preview/80eebedb63d514e3b4244582ffdb73157dcb71b4?cid=b1f28da8553c44beb65edac3ed1abac7,0.696,88.183,6.51e-06,5,206266,Tie a Yellow Ribbon Round the Ole Oak Tree - Digitally Remastered 1998,The Dawn,0.0568,0,1,4,-8.801,0.614
54,https://i.scdn.co/image/6f0a8d419c41c4d699f88891785df1235efd40ef,0.0424,2,https://open.spotify.com/track/7qFg0joTjCiYOvzrt9nNtg,1973,0.517,0.674,https://p.scdn.co/mp3-preview/61903380c8e8a6f4944fb14cf5defd910e209c7a?cid=b1f28da8553c44beb65edac3ed1abac7,0.795,147.959,0,7,181160,"Bad, Bad Leroy Brown",Jim Croce,0.0673,0,1,4,-7.461,0.876
66,https://i.scdn.co/image/5563dbec2830169ece46d7c2394a8667e9ce5d66,0.0342,3,https://open.spotify.com/track/3gsCAGsWr6pUm1Vy7CPPob,1973,0.727,0.477,https://p.scdn.co/mp3-preview/66554e4e1c750d8808c6dc1e350631ba41cd68d8?cid=b1f28da8553c44beb65edac3ed1abac7,0.381,121.568,0,5,286920,Killing Me Softly With His Song,Roberta Flack,0.0615,0,0,4,-10.237,0.329
62,https://i.scdn.co/image/9ce1da27292e8ae2d1b4486e336e4adbc2affc3a,0.0648,4,https://open.spotify.com/track/0jHkgTtTaqg5LNCiYDQPUB,1973,0.0379,0.543,,0.62,167.141,1.19e-06,8,290960,Let's Get It On,Marvin Gaye,0.0559,0,1,4,-10.629,0.607
41,https://i.scdn.co/image/c63069a34b15e52c48449ada32812a118ed21ca5,0.0365,5,https://open.spotify.com/track/0yQ5bLeZvmhPSAK5v5aDk0,1973,0.266,0.399,,0.344,120.266,0.0227,5,247706,My Love - 1993 Digital Remaster,Paul McCartney,0.0974,0,1,4,-15.018,0.0853
35,https://i.scdn.co/image/a078750ad54b0b01af5beb374e3bbb22dd218f29,0.026,6,https://open.spotify.com/track/6n3VD8CbR307p1e4RECHHb,1973,0.643,0.416,https://p.scdn.co/mp3-preview/a6df1ea88adef4647eb030499f780cbdde16fcac?cid=b1f28da8553c44beb65edac3ed1abac7,0.191,82.088,1.33e-06,7,207560,Why Me,Kris Kristofferson,0.116,0,1,3,-13.184,0.286
54,https://i.scdn.co/image/2ccdd4b40a20f1aafda3c4327ecdaff95dc51d6c,0.0358,7,https://open.spotify.com/track/6WCeFNVAXUtNczb7lqLiZU,1973,0.0326,0.626,,0.803,149.918,1.35e-05,4,235440,Crocodile Rock,Elton John,0.0596,0,0,4,-7.214,0.968
37,https://i.scdn.co/image/99b1edaccc861d4d1c46037e5f2abfac1a8e3de2,0.0281,8,https://open.spotify.com/track/5YLVhkyMsAuYKOKihHJo21,1973,0.286,0.689,,0.871,98.396,3.33e-05,1,268893,Will It Go Round In Circles,Billy Preston,0.381,0,1,4,-7.928,0.898
70,https://i.scdn.co/image/4a64d3bb6aeca01d8bd6b8194398ba5aa186fb5c,0.0293,9,https://open.spotify.com/track/2DnJjbjNTV9Nd5NOa1KGba,1973,0.0977,0.665,https://p.scdn.co/mp3-preview/55617a0eb9dc3b0a1bf27dea407a95e1371aab36?cid=b1f28da8553c44beb65edac3ed1abac7,0.594,105.934,1.16e-05,0,258411,You're So Vain,Carly Simon,0.0817,0,1,4,-10.638,0.748
22,https://i.scdn.co/image/04f1e8ccbe89853fcfc6626bf852bea2839dd07a,0.0328,10,https://open.spotify.com/track/0lIcffzExiDQDw5YKWod0y,1973,0.186,0.443,,0.651,137.117,1.74e-05,6,233106,Touch Me In The Morning,Diana Ross,0.112,0,1,4,-5.517,0.613
33,https://i.scdn.co/image/2ff98e297a30b21d7e6c320e9b19ed7eca4bbb1a,0.168,11,https://open.spotify.com/track/2VRpkHq6V8aiqdPsQqWI3e,1973,0.846,0.455,,0.417,172.015,0,5,220520,The Night The Lights Went Out In Georgia,Vicki Lawrence,0.132,0,0,4,-13.446,0.611
21,https://i.scdn.co/image/a1fafb6f5a0bf58d2931a398bf6d5289d7752985,0.0343,12,https://open.spotify.com/track/0ckaiscpV8eaZ9WWJLdFbs,1973,0.431,0.704,https://p.scdn.co/mp3-preview/f339ae2fe46dc78d8119e2e035f7d25615ac8c4c?cid=b1f28da8553c44beb65edac3ed1abac7,0.681,125.209,0,5,172746,Playground In My Mind - Single Version,Clint Holmes,0.11,0,1,4,-7.4,0.927
36,https://i.scdn.co/image/c0b450c432dc5b9fecf0adeb827db490d7c27b5f,0.0419,13,https://open.spotify.com/track/5kbSslE6zBMZnULSrE4SdZ,1973,0.101,0.697,https://p.scdn.co/mp3-preview/204045de092dfddcbb3db4f8133b1634be1ab614?cid=b1f28da8553c44beb65edac3ed1abac7,0.498,103.77,0.00082,9,235800,Brother Louie,Stories,0.13,0,0,4,-9.147,0.85
34,https://i.scdn.co/image/781c4fb7cc8f689172786d80f4a9525cbf87deda,0.0893,14,https://open.spotify.com/track/4E5tZYJujvISFewOvXN3Ph,1973,0.582,0.566,,0.659,78.729,0,7,191093,Delta Dawn,Helen Reddy,0.286,0,1,4,-11.976,0.824
57,https://i.scdn.co/image/964e87f80e22f2cd1545c23ee9cde663fadf049d,0.0373,15,https://open.spotify.com/track/5GYcaVfaFBHe2gzA6Oybgj,1973,0.479,0.416,https://p.scdn.co/mp3-preview/fb7719f5e3bf5556cae0033f8755a14ab0ba27e8?cid=b1f28da8553c44beb65edac3ed1abac7,0.404,100.423,0.000105,0,285293,Me and Mrs. Jones,Billy Paul,0.056,0,0,1,-14.133,0.413
48,https://i.scdn.co/image/c1b4a0b4e0b854cd9e4e2d048cbce98b881af6e1,0.0927,16,https://open.spotify.com/track/4aK0vJsPXFsFdBUh8hPaDT,1973,0.0595,0.625,https://p.scdn.co/mp3-preview/79e833846631dd402bf28ad3693fe40bdb3786da?cid=b1f28da8553c44beb65edac3ed1abac7,0.733,95.211,0.88,5,285600,Frankenstein,The Edgar Winter Group,0.164,0,1,4,-12.127,0.524
44,https://i.scdn.co/image/08cc7eb12c67c1ed2bcb2caa6db0775609d9f5cc,0.0367,17,https://open.spotify.com/track/21bh3DF2NNNU1zqyL6NuXw,1973,0.11,0.4,https://p.scdn.co/mp3-preview/548beea4a9e634b0b5ceb414ee0091a645b02879?cid=b1f28da8553c44beb65edac3ed1abac7,0.581,150.723,0,11,277803,Drift Away,Dobie Gray,0.0495,0,1,4,-8.376,0.735
39,https://i.scdn.co/image/836e56fb8c671506bfaff3685641ff4d116039c3,0.0356,18,https://open.spotify.com/track/5yGYWR0ZTgaQbjQVq1FFbW,1973,0.332,0.662,https://p.scdn.co/mp3-preview/ab8356c07844e0ef39bb5d6e65edc8924d886e13?cid=b1f28da8553c44beb65edac3ed1abac7,0.772,127.025,1.22e-06,11,192293,Little Willy,Sweet,0.314,0,1,4,-7.135,0.914
51,https://i.scdn.co/image/66d859f794ea2fe30442e9bfb1bfd172d0e0e31a,0.0755,19,https://open.spotify.com/track/0n2pjCIMKwHSXoYfEbYMfX,1973,0.779,0.519,,0.543,132.13,2.1e-05,6,178266,You Are The Sunshine Of My Life,Stevie Wonder,0.216,0,1,4,-11.786,0.688
48,https://i.scdn.co/image/fd8a9b405bb14911a5ef5ae8ae5033fb1cceac81,0.0606,21,https://open.spotify.com/track/46pW0poQYEb2bVaqozGO59,1973,0.261,0.344,https://p.scdn.co/mp3-preview/07f2c2fd9b584ee07915dedb0b96528943be625f?cid=b1f28da8553c44beb65edac3ed1abac7,0.769,126.318,0.000122,5,334386,"That Lady, Pts. 1 & 2",The Isley Brothers,0.335,0,0,4,-9.112,0.923
32,https://i.scdn.co/image/9b83597afd3a8630b63098c0c6886798c33a3552,0.0356,22,https://open.spotify.com/track/2BEeIp5vfO4rR2Qs5vkTLL,1973,0.00796,0.719,https://p.scdn.co/mp3-preview/f86e83a12b8daaca281ce4c02b35883033ccf4c4?cid=b1f28da8553c44beb65edac3ed1abac7,0.572,109.515,2.47e-05,2,265600,Pillow Talk,Sylvia,0.0946,0,1,4,-10.666,0.676
55,https://i.scdn.co/image/0e9740e55118c3a3b630cba88be9f192930df98d,0.0677,23,https://open.spotify.com/track/3XcjIvaZVUFAIdIYZqY9bd,1973,0.119,0.637,,0.89,127.689,6.72e-05,7,207093,We're an American Band - 2002 - Remastered,Grand Funk Railroad,0.103,0,1,4,-4.872,0.923
56,https://i.scdn.co/image/fde0e96aeda9e1d6b7cdc33c835f949c2755328e,0.0456,24,https://open.spotify.com/track/0I2ELF6uHlL4ABu9aFiou7,1973,0.0923,0.789,https://p.scdn.co/mp3-preview/c87af0e1c43fa372cc2d27fbb1ce625d49f1f042?cid=b1f28da8553c44beb65edac3ed1abac7,0.494,104.593,0.000408,1,175240,Right Place Wrong Time,Dr. John,0.144,0,1,4,-13.702,0.826
31,https://i.scdn.co/image/6e8971d4e5b03f04bdb0daa99f8121dc42c8744e,0.0299,25,https://open.spotify.com/track/1z0etghLnvdBptJMlzvbFA,1973,0.467,0.457,,0.334,126.38,0.00483,5,250400,Wildflower - Original Hit Version,Skylark,0.126,0,1,4,-13.431,0.462
66,https://i.scdn.co/image/250afb68479b530585d67f2acc6af9975b3c6665,0.0806,26,https://open.spotify.com/track/4dwrL3Z5U2RZ6MZiKE2PgL,1973,0.0182,0.648,,0.751,100.437,0.000401,8,244826,Superstition,Stevie Wonder,0.0418,0,1,4,-8.582,0.863
48,https://i.scdn.co/image/91d428fd9567db911c17011d7a1874261d4b9366,0.0669,27,https://open.spotify.com/track/7oH43GUMu7wCKoFZMWhosG,1973,0.228,0.658,https://p.scdn.co/mp3-preview/edfe6991f74ecd62bb143800833486b516859cab?cid=b1f28da8553c44beb65edac3ed1abac7,0.591,144.821,0,7,212746,Loves Me Like a Rock,Paul Simon,0.196,0,1,4,-10.42,0.702
